Continent,Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Production_Coal
Asia & Oceania,        Philippines,0.007253528,0.007297622,0.012302336,0.022488142,0.026809392,0.027823563,0.027250336,0.026633015,0.029940094,0.029984189,0.027404667,0.029234584,0.036620395,0.034878667,0.031946389,0.029300726,0.024428295,0.023722785,0.025508608,0.025949552,0.029829858,0.027118053,0.036708584,0.044755811,0.060100661,0.069735286,0.057058148,0.074982519,0.079568336,0.103335215,0.146613865,0.152368183,0.161826431,0.156535103,0.167580749,0.162664224,0.247171133,0.263067163,0.287848213,0.33672685,0.292500172,0.316994608,3.78186605
Asia & Oceania,        Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        South Korea,0.48350422,0.515694568,0.522210517,0.515590728,0.554764305,0.585215335,0.629606864,0.630152023,0.630697182,0.539577729,0.446952599,0.390905049,0.310740698,0.245139884,0.193090168,0.14849096,0.128527753,0.117183251,0.113211377,0.108953944,0.107733826,0.09908916,0.086135141,0.085615942,0.082838226,0.073518601,0.073310922,0.074920439,0.071986964,0.065393134,0.054100553,0.054100553,0.054360152,0.047117324,0.045674581,0.046691233,0.045978255,0.039584986,0.030368024,0.028929539,0.027144752,0.023921479,9.12872294
Asia & Oceania,        Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Taiwan,0.065566688,0.062318712,0.060740977,0.056986868,0.051127185,0.047253082,0.043819713,0.037832075,0.030956429,0.019840443,0.011944756,0.010173288,0.00847774,0.008300593,0.007212406,0.005947071,0.003720083,0.002505362,0.001999228,0.002328215,0.002100455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541151369
Asia & Oceania,        Thailand,0.015884765,0.01794718,0.023665695,0.022457412,0.025967684,0.054039449,0.057686007,0.072197634,0.075987082,0.093849504,0.129562111,0.152556391,0.160290928,0.16184676,0.178064261,0.191875438,0.225932327,0.244141609,0.208285151,0.19021415,0.185260599,0.204231152,0.204178957,0.196277313,0.208948128,0.217472079,0.198644016,0.189983615,0.188485862,0.182972699,0.190180341,0.222148238,0.188184246,0.18864604,0.192428541,0.161148676,0.179864333,0.172237329,0.157335994,0.149136556,0.140375657,0.150657509,6.371249418
Asia & Oceania,        Timor-Leste,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        U.S. Pacific Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Vietnam,0.136845075,0.157898163,0.165266744,0.165793071,0.131581803,0.147213721,0.161108759,0.166635195,0.159450828,0.135160828,0.1217658,0.13695034,0.137687198,0.14671371,0.162029832,0.21974161,0.258505609,0.299690714,0.30716456,0.253400235,0.305506629,0.352560282,0.43182516,0.508274187,0.719726144,0.897203679,1.020495828,1.117997944,1.046785872,1.159972539,1.179894024,1.22663188,1.1074714,1.043575276,1.081233988,1.096444844,1.013890422,1.006258677,1.115381492,1.202315563,1.155147163,1.259110407,24.6183072
Asia & Oceania,        Wake Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,        Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,        Iran,0.025125988,0.02520971,0.028358455,0.028665823,0.02900106,0.030900937,0.035283941,0.030878049,0.029621544,0.030238124,0.032134554,0.023953206,0.027139697,0.031718513,0.031103162,0.031718513,0.031103162,0.033842824,0.034401378,0.029051592,0.032084443,0.031118661,0.028805625,0.031926375,0.034199902,0.037908321,0.037115114,0.040092019,0.038876784,0.032162689,0.030387779,0.032481155,0.029039685,0.030834363,0.029920444,0.033670016,0.037270719,0.044049648,0.047822611,0.042293513,0.043038724,0.045829006,1.390377828
Middle East,        Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,        Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,        Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,        Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,        Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,        Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,        Palestinian Territories,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,        Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,        Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,        Syria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,        United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,        Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Antarctica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Argentina,0.008734745,0.011153597,0.011534342,0.010884836,0.011399962,0.008958713,0.008152428,0.008353999,0.011467152,0.011511946,0.006181512,0.00653986,0.00452415,0.003762659,0.007771683,0.006831018,0.006943002,0.005621592,0.006495067,0.007525319,0.005800766,0.004165801,0.002172486,0.00201571,0.002082901,0.002150091,0.00188133,0.002351662,0.002038107,0.001702155,0.001802941,0.001903726,0.002127694,0.001769346,0.001276617,0.000761491,0.000515126,0.000441217,0.000531085,0.000492729,0.000443972,0.000457588,0.203232123
Central & South America,        Aruba,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Brazil,0.083521271,0.090643363,0.101111405,0.107341244,0.119800923,0.122876009,0.117761487,0.109683409,0.116805501,0.10628966,0.07321256,0.082660884,0.075379461,0.07321256,0.081800497,0.082836148,0.07655851,0.089974173,0.087886938,0.090181304,0.108440628,0.090085705,0.081959828,0.074025148,0.086134298,0.099661494,0.09371845,0.095040897,0.105349608,0.090962025,0.086277696,0.087711674,0.10541334,0.136928997,0.127824325,0.128090344,0.11009966,0.080813016,0.081466619,0.091082761,0.090284722,0.112568842,4.053477384
Central & South America,        British Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Chile,0.020358091,0.019833849,0.017911625,0.017998999,0.021389102,0.023171527,0.029147894,0.027907186,0.034267997,0.034722341,0.038147393,0.038584262,0.028413954,0.023678295,0.020655162,0.018138797,0.017544656,0.018243646,0.016443746,0.008475257,0.006395761,0.01006546,0.00756657,0.01006546,0.004071618,0.009506268,0.011777986,0.004246366,0.011655663,0.011113945,0.010816874,0.011428491,0.012442027,0.052913563,0.056624805,0.05748804,0.046072361,0.04412024,0.041120465,0.026220411,0.009554935,0.000369672,0.93067076
Central & South America,        Colombia,0.105453578,0.108467261,0.117862861,0.128575364,0.167955843,0.221999535,0.26715413,0.338444193,0.37911625,0.461802593,0.518353467,0.506298735,0.554745588,0.537473892,0.573992639,0.655134153,0.749495352,0.825394577,0.845224104,0.829497238,0.965948697,1.100146226,1.110504179,1.266898875,1.359778811,1.495795465,1.661223081,1.665325742,1.862420353,1.845067111,1.884404537,2.173955396,2.25625148,2.165280183,2.263676254,2.225771436,2.374966472,2.376384189,2.213276261,2.214683289,1.29599501,1.47640918,48.14660358
Central & South America,        Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Falkland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Netherlands Antilles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Peru,0.001419537,0.003075176,0.002407073,0.003072983,0.00350937,0.00434852,0.005072908,0.003711848,0.004116804,0.00351668,0.002842027,0.001958988,0.002631476,0.002429587,0.002163658,0.001503335,0.00169584,0.00064325,0.000584773,0.000614011,0.000467818,0.000555534,0.00064325,0.000467818,0.00064325,0.001257261,0.003128533,0.003274726,0.004151885,0.004109864,0.005584578,0.005350669,0.006637168,0.00616935,0.006754123,0.007368134,0.007865191,0.011563493,0.016655539,0.018446449,0.009933213,0.012591252,0.184936942
Central & South America,        Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Saint Vincent/Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        The Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,        Venezuela,0.001235862,0.001441838,0.001500689,0.001088735,0.001500689,0.001588965,0.001677241,0.00356046,0.032073549,0.062528708,0.064411925,0.063999971,0.072091922,0.112257421,0.125881323,0.119584314,0.107078573,0.151422461,0.219394844,0.205358988,0.232018286,0.223190704,0.216834845,0.217452776,0.214583812,0.211714847,0.205476689,0.179405896,0.144831199,0.109697422,0.093263406,0.076829391,0.056231699,0.045774057,0.035630867,0.025088094,0.022839807,0.021956996,0.021101906,0.012013545,0.008682775,0.00480941,3.729106907
North America,        Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North America,        Canada,0.779975237,0.849124614,0.904434344,0.936186495,1.22511752,1.300619853,1.207520596,1.293682458,1.494789978,1.499126998,1.456417559,1.524470089,1.370812449,1.447401361,1.521156509,1.574420424,1.600388426,1.655462017,1.568976527,1.50850981,1.426008854,1.44713346,1.34426439,1.245722275,1.331778023,1.430156288,1.433636986,1.538012081,1.395955484,1.275465931,1.406127621,1.407026753,1.395202272,1.480125647,1.416396127,1.285989862,1.22024172,1.291085727,1.217667588,1.160431594,1.003463954,1.045295139,55.91578104
North America,        Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North America,        Mexico,0.065222808,0.064230425,0.077236981,0.098098144,0.106881792,0.109647797,0.118769277,0.131247969,0.117185687,0.125884876,0.146387093,0.13646326,0.128883141,0.13967267,0.18787716,0.196787495,0.217585316,0.219696769,0.237158492,0.218028721,0.239523321,0.239544435,0.231922087,0.252635449,0.27702274,0.284518401,0.317625997,0.342414465,0.305316222,0.269104789,0.323136892,0.412113555,0.332596205,0.320666491,0.323819965,0.241205327,0.290725037,0.276650911,0.252953928,0.207907905,0.180383683,0.173279657,8.938013335
North America,        Saint Pierre and Miquelon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North America,        U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North America,        United States,18.5977255,18.3767727,18.63877277,17.24667073,19.71921608,19.32516562,19.5094662,20.14110412,20.73763916,21.36017841,22.4875484,21.63642439,21.69413242,20.3356537,22.20208332,22.12955019,22.79014808,23.30961402,24.04519844,23.29508389,22.73547764,23.54707959,22.73223698,22.09365226,22.85209886,23.18518869,23.78950986,23.49274208,23.85136787,21.6237213,22.03822612,22.22140689,20.67689297,20.00130387,20.2857053,17.94609454,14.66708867,15.62537705,15.36344203,14.25576303,10.70321416,11.60829126,852.8740292
Europe,        Albania,0.013229039,0.014367221,0.015859919,0.017259324,0.018752022,0.020058133,0.020216733,0.019908863,0.020375332,0.020459296,0.01932109,0.010141007,0.003414543,0.001996482,0.001576661,0.000746348,0.001054217,0.000363845,0.000457138,0.000457138,0.000279881,0.000195916,0.00013994,0.000541102,0.000541102,0.000419821,0.000419821,0.000419821,0.000569091,9.33E-05,9.33E-05,4.66E-05,6.53E-05,8.40E-05,0.000155334,0.000226703,0.000130611,0.00042915,0.000914277,0.001135556,0.001184828,0.002246032,0.230345841
Europe,        Austria,0.039374646,0.042068339,0.045311765,0.041793472,0.040240476,0.042343206,0.040803952,0.038288923,0.029259554,0.028393724,0.033643676,0.028599874,0.024339441,0.023239974,0.018814621,0.017825101,0.015227612,0.015529965,0.015667398,0.015626168,0.017165422,0.016574458,0.019405585,0.015832318,0.003229683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668599353
Europe,        Belgium,0.168837875,0.164852877,0.174364969,0.162370358,0.16793091,0.165432846,0.148844265,0.115002495,0.063851141,0.047905559,0.026217728,0.01604444,0.005516858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.427172321
Europe,        Bosnia and Herzegovina,--,--,--,--,--,--,--,--,--,--,--,--,0.021748806,0.018848965,0.020298886,0.023778695,0.024503655,0.079064161,0.102001902,0.098188611,0.10785958,0.10949799,0.115622863,0.103988477,0.081767102,0.083599483,0.085481697,0.088929767,0.098024611,0.09720613,0.092698429,0.102977104,0.101067211,0.090430188,0.090572066,0.08892256,0.094093162,0.104283154,0.104076723,0.096884826,0.092667414,0.098401056,2.517485274
Europe,        Bulgaria,0.210907655,0.204122422,0.224883001,0.226104622,0.234942178,0.215563777,0.245880923,0.257022108,0.238369698,0.239423783,0.221113427,0.198181853,0.211682512,0.202663457,0.200743767,0.215214742,0.218509629,0.207382405,0.210195624,0.176597552,0.184513657,0.185763201,0.181623651,0.190565918,0.184883634,0.172388195,0.179250216,0.198621637,0.200967149,0.189777099,0.205267256,0.259179142,0.2333436,0.199794393,0.213287847,0.243602608,0.212256479,0.23682489,0.211202881,0.195414221,0.155619282,0.197428505,8.791080596
Europe,        Croatia,--,--,--,--,--,--,--,--,--,--,--,--,0.003036802,0.002935576,0.002606589,0.002075148,0.001670241,0.001240028,0.001290641,0.0003796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015234625
Europe,        Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,        Czechia,--,--,--,--,--,--,--,--,--,--,--,--,--,1.396805316,1.260875753,1.22739726,1.264169525,1.212894829,1.10659283,0.969008186,1.067804972,1.083274232,1.038210181,1.047222991,1.050008769,1.016415567,1.030786903,1.026247724,0.986493038,0.924501291,0.904705882,0.951457787,0.915242677,0.802615324,0.710945023,0.710588086,0.670330785,0.643560943,0.608592121,0.561804853,0.425663984,0.42560446,27.03982129
Europe,        Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,        Estonia,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,        Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,        Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,        Former Czechoslovakia,1.977907689,1.94189403,1.976493832,2.040038004,2.084431552,2.039879144,2.033175234,2.029680304,1.993237721,1.900352027,1.685824821,1.593431708,1.430727054,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24.72707312
Europe,        Former Serbia and Montenegro,--,--,--,--,--,--,--,--,--,--,--,--,0.527950095,0.506592957,0.463837452,0.557910558,0.556976012,0.590660918,0.605751097,0.454904286,0.509795154,0.499432681,0.527716458,0.553567666,0.565634311,0.500216051,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.420945696
Europe,        Former Yugoslavia,0.908872799,1.154855581,1.215529773,1.299269951,1.413450253,1.520118563,1.507439291,1.545932583,1.564435329,1.589500486,1.618555076,1.50529105,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.84325074
Europe,        France,0.53783166,0.540724987,0.518405275,0.509573034,0.493914181,0.440426258,0.429376224,0.410318333,0.357866407,0.35412394,0.332657816,0.313721014,0.286560175,0.265843181,0.234627163,0.218518418,0.210548445,0.176814236,0.145369705,0.132134739,0.089672327,0.059517265,0.042018131,0.045056214,0.004293545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.149912673
Europe,        Germany,--,--,--,--,--,--,--,--,--,--,--,4.599744175,4.240532259,3.832852906,3.511720406,3.418238487,3.206244951,3.058970076,2.790912691,2.706491506,2.578539543,2.458660513,2.476657288,2.438865267,2.47504256,2.40559802,2.2702578,2.319655788,2.129491737,1.962105054,1.932962013,1.964171005,2.004676204,1.8862199,1.854462313,1.796347499,1.65938104,1.649798628,1.57344549,1.179502071,0.964495032,1.134074912,74.48011713
Europe,"        Germany, East",4.725551592,4.816227994,4.876398871,4.760017514,4.857151969,4.999498365,4.913508124,4.769735587,4.732485023,4.637765309,4.171783045,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,52.26012339
Europe,"        Germany, West",3.150367728,3.210818663,3.250932581,3.173345009,3.238101313,3.33299891,3.275672083,3.179823725,3.154990016,3.091843539,2.781188696,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34.84008226
Europe,        Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
